"year","month","date_of_month","day_of_week","births","weekend"
2001,"September",23,"Sunday",8495,TRUE
2001,"September",24,"Monday",12564,FALSE
2001,"September",25,"Tuesday",14063,FALSE
2001,"September",26,"Wednesday",13441,FALSE
2001,"September",27,"Thursday",13199,FALSE
2001,"September",28,"Friday",13174,FALSE
2001,"September",29,"Saturday",9243,TRUE
2001,"September",30,"Sunday",8042,TRUE
2001,"October",1,"Monday",12425,FALSE
2001,"October",2,"Tuesday",13523,FALSE
2001,"October",3,"Wednesday",13056,FALSE
2001,"October",4,"Thursday",13182,FALSE
2001,"October",5,"Friday",12851,FALSE
2001,"October",6,"Saturday",8872,TRUE
2001,"October",7,"Sunday",7744,TRUE
2001,"October",8,"Monday",11531,FALSE
2001,"October",9,"Tuesday",12886,FALSE
2001,"October",10,"Wednesday",12858,FALSE
2001,"October",11,"Thursday",12568,FALSE
2001,"October",12,"Friday",12676,FALSE
2001,"October",13,"Saturday",8659,TRUE
2001,"October",14,"Sunday",7753,TRUE
2001,"October",15,"Monday",11649,FALSE
2001,"October",16,"Tuesday",12770,FALSE
2001,"October",17,"Wednesday",12599,FALSE
2001,"October",18,"Thursday",12579,FALSE
2001,"October",19,"Friday",12359,FALSE
2001,"October",20,"Saturday",8747,TRUE
2001,"October",21,"Sunday",7506,TRUE
2001,"October",22,"Monday",11705,FALSE
2001,"October",23,"Tuesday",12896,FALSE
2001,"October",24,"Wednesday",12676,FALSE
2001,"October",25,"Thursday",12516,FALSE
2001,"October",26,"Friday",12296,FALSE
2001,"October",27,"Saturday",8458,TRUE
2001,"October",28,"Sunday",7676,TRUE
2001,"October",29,"Monday",11389,FALSE
2001,"October",30,"Tuesday",12534,FALSE
2001,"October",31,"Wednesday",10913,FALSE
2001,"November",1,"Thursday",12879,FALSE
2001,"November",2,"Friday",12374,FALSE
2001,"November",3,"Saturday",8572,TRUE
2001,"November",4,"Sunday",7533,TRUE
2001,"November",5,"Monday",11668,FALSE
2001,"November",6,"Tuesday",12662,FALSE
2001,"November",7,"Wednesday",12419,FALSE
2001,"November",8,"Thursday",12519,FALSE
2001,"November",9,"Friday",12416,FALSE
2001,"November",10,"Saturday",8665,TRUE
2001,"November",11,"Sunday",7599,TRUE
2001,"November",12,"Monday",11670,FALSE
2001,"November",13,"Tuesday",12382,FALSE
2001,"November",14,"Wednesday",12602,FALSE
2001,"November",15,"Thursday",12936,FALSE
2001,"November",16,"Friday",12979,FALSE
2001,"November",17,"Saturday",8774,TRUE
2001,"November",18,"Sunday",7495,TRUE
2001,"November",19,"Monday",12709,FALSE
2001,"November",20,"Tuesday",13603,FALSE
2001,"November",21,"Wednesday",12167,FALSE
2001,"November",22,"Thursday",7513,FALSE
2001,"November",23,"Friday",9594,FALSE
2001,"November",24,"Saturday",8100,TRUE
2001,"November",25,"Sunday",7456,TRUE
2001,"November",26,"Monday",11732,FALSE
2001,"November",27,"Tuesday",13249,FALSE
2001,"November",28,"Wednesday",12516,FALSE
2001,"November",29,"Thursday",12474,FALSE
2001,"November",30,"Friday",12019,FALSE
2001,"December",1,"Saturday",8255,TRUE
2001,"December",2,"Sunday",7385,TRUE
2001,"December",3,"Monday",11548,FALSE
2001,"December",4,"Tuesday",12605,FALSE
2001,"December",5,"Wednesday",12609,FALSE
2001,"December",6,"Thursday",12188,FALSE
2001,"December",7,"Friday",11693,FALSE
2001,"December",8,"Saturday",8372,TRUE
2001,"December",9,"Sunday",7498,TRUE
2001,"December",10,"Monday",11655,FALSE
2001,"December",11,"Tuesday",12798,FALSE
2001,"December",12,"Wednesday",12884,FALSE
2001,"December",13,"Thursday",12230,FALSE
2001,"December",14,"Friday",12405,FALSE
2001,"December",15,"Saturday",8615,TRUE
2001,"December",16,"Sunday",7432,TRUE
2001,"December",17,"Monday",12392,FALSE
2001,"December",18,"Tuesday",13657,FALSE
2001,"December",19,"Wednesday",13404,FALSE
2001,"December",20,"Thursday",13871,FALSE
2001,"December",21,"Friday",13530,FALSE
2001,"December",22,"Saturday",9062,TRUE
2001,"December",23,"Sunday",7245,TRUE
2001,"December",24,"Monday",7626,FALSE
2001,"December",25,"Tuesday",6603,FALSE
2001,"December",26,"Wednesday",11040,FALSE
2001,"December",27,"Thursday",14151,FALSE
2001,"December",28,"Friday",14235,FALSE
2001,"December",29,"Saturday",9563,TRUE
2001,"December",30,"Sunday",7840,TRUE
2001,"December",31,"Monday",10272,FALSE
2002,"January",1,"Tuesday",7927,FALSE
2002,"January",2,"Wednesday",10723,FALSE
2002,"January",3,"Thursday",12465,FALSE
2002,"January",4,"Friday",12671,FALSE
2002,"January",5,"Saturday",8902,TRUE
2002,"January",6,"Sunday",7647,TRUE
2002,"January",7,"Monday",11548,FALSE
2002,"January",8,"Tuesday",12515,FALSE
2002,"January",9,"Wednesday",11654,FALSE
2002,"January",10,"Thursday",12596,FALSE
2002,"January",11,"Friday",12276,FALSE
2002,"January",12,"Saturday",8591,TRUE
2002,"January",13,"Sunday",7471,TRUE
2002,"January",14,"Monday",11530,FALSE
2002,"January",15,"Tuesday",12369,FALSE
2002,"January",16,"Wednesday",11996,FALSE
2002,"January",17,"Thursday",12412,FALSE
2002,"January",18,"Friday",12251,FALSE
2002,"January",19,"Saturday",8434,TRUE
2002,"January",20,"Sunday",7462,TRUE
2002,"January",21,"Monday",10921,FALSE
2002,"January",22,"Tuesday",12361,FALSE
2002,"January",23,"Wednesday",12252,FALSE
2002,"January",24,"Thursday",12549,FALSE
2002,"January",25,"Friday",12069,FALSE
2002,"January",26,"Saturday",8530,TRUE
2002,"January",27,"Sunday",7510,TRUE
2002,"January",28,"Monday",11354,FALSE
2002,"January",29,"Tuesday",12215,FALSE
2002,"January",30,"Wednesday",12146,FALSE
2002,"January",31,"Thursday",12125,FALSE
2002,"February",1,"Friday",12130,FALSE
2002,"February",2,"Saturday",9021,TRUE
2002,"February",3,"Sunday",7442,TRUE
2002,"February",4,"Monday",11412,FALSE
2002,"February",5,"Tuesday",12488,FALSE
2002,"February",6,"Wednesday",12210,FALSE
2002,"February",7,"Thursday",12418,FALSE
2002,"February",8,"Friday",12444,FALSE
2002,"February",9,"Saturday",8706,TRUE
2002,"February",10,"Sunday",7569,TRUE
2002,"February",11,"Monday",11547,FALSE
2002,"February",12,"Tuesday",12779,FALSE
2002,"February",13,"Wednesday",12069,FALSE
2002,"February",14,"Thursday",13062,FALSE
2002,"February",15,"Friday",12548,FALSE
2002,"February",16,"Saturday",8710,TRUE
2002,"February",17,"Sunday",7484,TRUE
2002,"February",18,"Monday",10907,FALSE
2002,"February",19,"Tuesday",12262,FALSE
2002,"February",20,"Wednesday",12817,FALSE
2002,"February",21,"Thursday",12384,FALSE
2002,"February",22,"Friday",12667,FALSE
2002,"February",23,"Saturday",8639,TRUE
2002,"February",24,"Sunday",7488,TRUE
2002,"February",25,"Monday",11547,FALSE
2002,"February",26,"Tuesday",12487,FALSE
2002,"February",27,"Wednesday",12303,FALSE
2002,"February",28,"Thursday",12370,FALSE
2002,"March",1,"Friday",12388,FALSE
2002,"March",2,"Saturday",8507,TRUE
2002,"March",3,"Sunday",7624,TRUE
2002,"March",4,"Monday",11661,FALSE
2002,"March",5,"Tuesday",12678,FALSE
2002,"March",6,"Wednesday",12372,FALSE
2002,"March",7,"Thursday",12525,FALSE
2002,"March",8,"Friday",12244,FALSE
2002,"March",9,"Saturday",8606,TRUE
2002,"March",10,"Sunday",7633,TRUE
2002,"March",11,"Monday",11197,FALSE
2002,"March",12,"Tuesday",12667,FALSE
2002,"March",13,"Wednesday",12031,FALSE
2002,"March",14,"Thursday",12583,FALSE
2002,"March",15,"Friday",12472,FALSE
2002,"March",16,"Saturday",8696,TRUE
2002,"March",17,"Sunday",7680,TRUE
2002,"March",18,"Monday",11621,FALSE
2002,"March",19,"Tuesday",12674,FALSE
2002,"March",20,"Wednesday",12577,FALSE
2002,"March",21,"Thursday",12502,FALSE
2002,"March",22,"Friday",12252,FALSE
2002,"March",23,"Saturday",8569,TRUE
2002,"March",24,"Sunday",7419,TRUE
2002,"March",25,"Monday",11507,FALSE
2002,"March",26,"Tuesday",12840,FALSE
2002,"March",27,"Wednesday",12568,FALSE
2002,"March",28,"Thursday",12454,FALSE
2002,"March",29,"Friday",11449,FALSE
2002,"March",30,"Saturday",8270,TRUE
2002,"March",31,"Sunday",7083,TRUE
2002,"April",1,"Monday",10264,FALSE
2002,"April",2,"Tuesday",12884,FALSE
2002,"April",3,"Wednesday",12372,FALSE
2002,"April",4,"Thursday",12262,FALSE
2002,"April",5,"Friday",12006,FALSE
2002,"April",6,"Saturday",8301,TRUE
2002,"April",7,"Sunday",7109,TRUE
2002,"April",8,"Monday",11706,FALSE
2002,"April",9,"Tuesday",12741,FALSE
2002,"April",10,"Wednesday",12418,FALSE
2002,"April",11,"Thursday",12236,FALSE
2002,"April",12,"Friday",12272,FALSE
2002,"April",13,"Saturday",8448,TRUE
2002,"April",14,"Sunday",7578,TRUE
2002,"April",15,"Monday",11412,FALSE
2002,"April",16,"Tuesday",12847,FALSE
2002,"April",17,"Wednesday",12575,FALSE
2002,"April",18,"Thursday",12490,FALSE
2002,"April",19,"Friday",12297,FALSE
2002,"April",20,"Saturday",8224,TRUE
2002,"April",21,"Sunday",7298,TRUE
2002,"April",22,"Monday",11576,FALSE
2002,"April",23,"Tuesday",12457,FALSE
2002,"April",24,"Wednesday",12297,FALSE
2002,"April",25,"Thursday",12469,FALSE
2002,"April",26,"Friday",11917,FALSE
2002,"April",27,"Saturday",8243,TRUE
2002,"April",28,"Sunday",7502,TRUE
2002,"April",29,"Monday",11422,FALSE
2002,"April",30,"Tuesday",12666,FALSE
2002,"May",1,"Wednesday",12297,FALSE
2002,"May",2,"Thursday",12405,FALSE
2002,"May",3,"Friday",12130,FALSE
2002,"May",4,"Saturday",8215,TRUE
2002,"May",5,"Sunday",7447,TRUE
2002,"May",6,"Monday",11362,FALSE
2002,"May",7,"Tuesday",12505,FALSE
2002,"May",8,"Wednesday",12334,FALSE
2002,"May",9,"Thursday",12219,FALSE
2002,"May",10,"Friday",12329,FALSE
2002,"May",11,"Saturday",8329,TRUE
2002,"May",12,"Sunday",7487,TRUE
2002,"May",13,"Monday",11404,FALSE
2002,"May",14,"Tuesday",12909,FALSE
2002,"May",15,"Wednesday",12705,FALSE
2002,"May",16,"Thursday",12609,FALSE
2002,"May",17,"Friday",12218,FALSE
2002,"May",18,"Saturday",8528,TRUE
2002,"May",19,"Sunday",7470,TRUE
2002,"May",20,"Monday",11788,FALSE
2002,"May",21,"Tuesday",12916,FALSE
2002,"May",22,"Wednesday",12670,FALSE
2002,"May",23,"Thursday",13123,FALSE
2002,"May",24,"Friday",12775,FALSE
2002,"May",25,"Saturday",8515,TRUE
2002,"May",26,"Sunday",7282,TRUE
2002,"May",27,"Monday",7765,FALSE
2002,"May",28,"Tuesday",12148,FALSE
2002,"May",29,"Wednesday",13436,FALSE
2002,"May",30,"Thursday",12963,FALSE
2002,"May",31,"Friday",12568,FALSE
2002,"June",1,"Saturday",8547,TRUE
2002,"June",2,"Sunday",7662,TRUE
2002,"June",3,"Monday",11433,FALSE
2002,"June",4,"Tuesday",12616,FALSE
2002,"June",5,"Wednesday",12663,FALSE
2002,"June",6,"Thursday",12745,FALSE
2002,"June",7,"Friday",12280,FALSE
2002,"June",8,"Saturday",8524,TRUE
2002,"June",9,"Sunday",7485,TRUE
2002,"June",10,"Monday",11863,FALSE
2002,"June",11,"Tuesday",12713,FALSE
2002,"June",12,"Wednesday",12758,FALSE
2002,"June",13,"Thursday",12457,FALSE
2002,"June",14,"Friday",12562,FALSE
2002,"June",15,"Saturday",8708,TRUE
2002,"June",16,"Sunday",7685,TRUE
2002,"June",17,"Monday",11738,FALSE
2002,"June",18,"Tuesday",13139,FALSE
2002,"June",19,"Wednesday",12598,FALSE
2002,"June",20,"Thursday",12847,FALSE
2002,"June",21,"Friday",12377,FALSE
2002,"June",22,"Saturday",8676,TRUE
2002,"June",23,"Sunday",7661,TRUE
2002,"June",24,"Monday",11972,FALSE
2002,"June",25,"Tuesday",13425,FALSE
2002,"June",26,"Wednesday",13167,FALSE
2002,"June",27,"Thursday",13310,FALSE
2002,"June",28,"Friday",12996,FALSE
2002,"June",29,"Saturday",8994,TRUE
2002,"June",30,"Sunday",7831,TRUE
2002,"July",1,"Monday",12584,FALSE
2002,"July",2,"Tuesday",14187,FALSE
2002,"July",3,"Wednesday",13626,FALSE
2002,"July",4,"Thursday",9481,FALSE
2002,"July",5,"Friday",11326,FALSE
2002,"July",6,"Saturday",8816,TRUE
2002,"July",7,"Sunday",8080,TRUE
2002,"July",8,"Monday",12253,FALSE
2002,"July",9,"Tuesday",13814,FALSE
2002,"July",10,"Wednesday",13264,FALSE
2002,"July",11,"Thursday",13215,FALSE
2002,"July",12,"Friday",12760,FALSE
2002,"July",13,"Saturday",8896,TRUE
2002,"July",14,"Sunday",7884,TRUE
2002,"July",15,"Monday",12370,FALSE
2002,"July",16,"Tuesday",13606,FALSE
2002,"July",17,"Wednesday",13396,FALSE
2002,"July",18,"Thursday",13395,FALSE
2002,"July",19,"Friday",12900,FALSE
2002,"July",20,"Saturday",8799,TRUE
2002,"July",21,"Sunday",7954,TRUE
2002,"July",22,"Monday",12194,FALSE
2002,"July",23,"Tuesday",13630,FALSE
2002,"July",24,"Wednesday",13231,FALSE
2002,"July",25,"Thursday",13345,FALSE
2002,"July",26,"Friday",12914,FALSE
2002,"July",27,"Saturday",9073,TRUE
2002,"July",28,"Sunday",7915,TRUE
2002,"July",29,"Monday",12148,FALSE
2002,"July",30,"Tuesday",13593,FALSE
2002,"July",31,"Wednesday",13311,FALSE
2002,"August",1,"Thursday",13267,FALSE
2002,"August",2,"Friday",13127,FALSE
2002,"August",3,"Saturday",8963,TRUE
2002,"August",4,"Sunday",7833,TRUE
2002,"August",5,"Monday",12191,FALSE
2002,"August",6,"Tuesday",13407,FALSE
2002,"August",7,"Wednesday",13035,FALSE
2002,"August",8,"Thursday",13420,FALSE
2002,"August",9,"Friday",12893,FALSE
2002,"August",10,"Saturday",9078,TRUE
2002,"August",11,"Sunday",7970,TRUE
2002,"August",12,"Monday",12311,FALSE
2002,"August",13,"Tuesday",13603,FALSE
2002,"August",14,"Wednesday",13302,FALSE
2002,"August",15,"Thursday",13551,FALSE
2002,"August",16,"Friday",13132,FALSE
2002,"August",17,"Saturday",9298,TRUE
2002,"August",18,"Sunday",7925,TRUE
2002,"August",19,"Monday",12299,FALSE
2002,"August",20,"Tuesday",13820,FALSE
2002,"August",21,"Wednesday",13356,FALSE
2002,"August",22,"Thursday",13232,FALSE
2002,"August",23,"Friday",13133,FALSE
2002,"August",24,"Saturday",9086,TRUE
2002,"August",25,"Sunday",7961,TRUE
2002,"August",26,"Monday",12182,FALSE
2002,"August",27,"Tuesday",13788,FALSE
2002,"August",28,"Wednesday",13398,FALSE
2002,"August",29,"Thursday",13426,FALSE
2002,"August",30,"Friday",13300,FALSE
2002,"August",31,"Saturday",9122,TRUE
2002,"September",1,"Sunday",7947,TRUE
2002,"September",2,"Monday",8297,FALSE
2002,"September",3,"Tuesday",12613,FALSE
2002,"September",4,"Wednesday",13969,FALSE
2002,"September",5,"Thursday",14021,FALSE
2002,"September",6,"Friday",13680,FALSE
2002,"September",7,"Saturday",9354,TRUE
2002,"September",8,"Sunday",8077,TRUE
2002,"September",9,"Monday",12875,FALSE
2002,"September",10,"Tuesday",13940,FALSE
2002,"September",11,"Wednesday",12655,FALSE
2002,"September",12,"Thursday",14247,FALSE
2002,"September",13,"Friday",13028,FALSE
2002,"September",14,"Saturday",9388,TRUE
2002,"September",15,"Sunday",8433,TRUE
2002,"September",16,"Monday",12793,FALSE
2002,"September",17,"Tuesday",14241,FALSE
2002,"September",18,"Wednesday",13953,FALSE
2002,"September",19,"Thursday",13899,FALSE
2002,"September",20,"Friday",13721,FALSE
2002,"September",21,"Saturday",9613,TRUE
2002,"September",22,"Sunday",8222,TRUE
2002,"September",23,"Monday",12795,FALSE
2002,"September",24,"Tuesday",14205,FALSE
2002,"September",25,"Wednesday",13518,FALSE
2002,"September",26,"Thursday",13469,FALSE
2002,"September",27,"Friday",13298,FALSE
2002,"September",28,"Saturday",9250,TRUE
2002,"September",29,"Sunday",7968,TRUE
2002,"September",30,"Monday",12232,FALSE
2002,"October",1,"Tuesday",13625,FALSE
2002,"October",2,"Wednesday",13512,FALSE
2002,"October",3,"Thursday",13044,FALSE
2002,"October",4,"Friday",12814,FALSE
2002,"October",5,"Saturday",8922,TRUE
2002,"October",6,"Sunday",7801,TRUE
2002,"October",7,"Monday",11970,FALSE
2002,"October",8,"Tuesday",13066,FALSE
2002,"October",9,"Wednesday",12658,FALSE
2002,"October",10,"Thursday",12684,FALSE
2002,"October",11,"Friday",12467,FALSE
2002,"October",12,"Saturday",8451,TRUE
2002,"October",13,"Sunday",7416,TRUE
2002,"October",14,"Monday",11559,FALSE
2002,"October",15,"Tuesday",12788,FALSE
2002,"October",16,"Wednesday",12642,FALSE
2002,"October",17,"Thursday",12507,FALSE
2002,"October",18,"Friday",12197,FALSE
2002,"October",19,"Saturday",8534,TRUE
2002,"October",20,"Sunday",7405,TRUE
2002,"October",21,"Monday",11690,FALSE
2002,"October",22,"Tuesday",13214,FALSE
2002,"October",23,"Wednesday",12656,FALSE
2002,"October",24,"Thursday",12679,FALSE
2002,"October",25,"Friday",12523,FALSE
2002,"October",26,"Saturday",8414,TRUE
2002,"October",27,"Sunday",7690,TRUE
2002,"October",28,"Monday",11853,FALSE
2002,"October",29,"Tuesday",12833,FALSE
2002,"October",30,"Wednesday",12274,FALSE
2002,"October",31,"Thursday",10850,FALSE
2002,"November",1,"Friday",12591,FALSE
2002,"November",2,"Saturday",8561,TRUE
2002,"November",3,"Sunday",7502,TRUE
2002,"November",4,"Monday",11761,FALSE
2002,"November",5,"Tuesday",12906,FALSE
2002,"November",6,"Wednesday",12602,FALSE
2002,"November",7,"Thursday",12653,FALSE
2002,"November",8,"Friday",12472,FALSE
2002,"November",9,"Saturday",8615,TRUE
2002,"November",10,"Sunday",7691,TRUE
2002,"November",11,"Monday",11509,FALSE
2002,"November",12,"Tuesday",12725,FALSE
2002,"November",13,"Wednesday",12097,FALSE
2002,"November",14,"Thursday",12485,FALSE
2002,"November",15,"Friday",12273,FALSE
2002,"November",16,"Saturday",8295,TRUE
2002,"November",17,"Sunday",7353,TRUE
2002,"November",18,"Monday",11790,FALSE
2002,"November",19,"Tuesday",12716,FALSE
2002,"November",20,"Wednesday",12574,FALSE
2002,"November",21,"Thursday",12716,FALSE
2002,"November",22,"Friday",12978,FALSE
2002,"November",23,"Saturday",8581,TRUE
2002,"November",24,"Sunday",7650,TRUE
2002,"November",25,"Monday",12470,FALSE
2002,"November",26,"Tuesday",13377,FALSE
2002,"November",27,"Wednesday",11544,FALSE
2002,"November",28,"Thursday",7392,FALSE
2002,"November",29,"Friday",9341,FALSE
2002,"November",30,"Saturday",8159,TRUE
2002,"December",1,"Sunday",7402,TRUE
2002,"December",2,"Monday",11929,FALSE
2002,"December",3,"Tuesday",13314,FALSE
2002,"December",4,"Wednesday",12684,FALSE
2002,"December",5,"Thursday",12596,FALSE
2002,"December",6,"Friday",11775,FALSE
2002,"December",7,"Saturday",8513,TRUE
2002,"December",8,"Sunday",7339,TRUE
2002,"December",9,"Monday",11547,FALSE
2002,"December",10,"Tuesday",12867,FALSE
2002,"December",11,"Wednesday",12632,FALSE
2002,"December",12,"Thursday",12850,FALSE
2002,"December",13,"Friday",11600,FALSE
2002,"December",14,"Saturday",8420,TRUE
2002,"December",15,"Sunday",7516,TRUE
2002,"December",16,"Monday",12344,FALSE
2002,"December",17,"Tuesday",13454,FALSE
2002,"December",18,"Wednesday",13580,FALSE
2002,"December",19,"Thursday",13665,FALSE
2002,"December",20,"Friday",14015,FALSE
2002,"December",21,"Saturday",9092,TRUE
2002,"December",22,"Sunday",7607,TRUE
2002,"December",23,"Monday",11396,FALSE
2002,"December",24,"Tuesday",9131,FALSE
2002,"December",25,"Wednesday",6774,FALSE
2002,"December",26,"Thursday",11242,FALSE
2002,"December",27,"Friday",13650,FALSE
2002,"December",28,"Saturday",9114,TRUE
2002,"December",29,"Sunday",8035,TRUE
2002,"December",30,"Monday",13158,FALSE
2002,"December",31,"Tuesday",12582,FALSE
2003,"January",1,"Wednesday",7908,FALSE
2003,"January",2,"Thursday",11124,FALSE
2003,"January",3,"Friday",12252,FALSE
2003,"January",4,"Saturday",8519,TRUE
2003,"January",5,"Sunday",7495,TRUE
2003,"January",6,"Monday",11364,FALSE
2003,"January",7,"Tuesday",12657,FALSE
2003,"January",8,"Wednesday",12167,FALSE
2003,"January",9,"Thursday",12081,FALSE
2003,"January",10,"Friday",12517,FALSE
2003,"January",11,"Saturday",8471,TRUE
2003,"January",12,"Sunday",7297,TRUE
2003,"January",13,"Monday",11197,FALSE
2003,"January",14,"Tuesday",12918,FALSE
2003,"January",15,"Wednesday",12140,FALSE
2003,"January",16,"Thursday",12136,FALSE
2003,"January",17,"Friday",12110,FALSE
2003,"January",18,"Saturday",8431,TRUE
2003,"January",19,"Sunday",7498,TRUE
2003,"January",20,"Monday",11045,FALSE
2003,"January",21,"Tuesday",12288,FALSE
2003,"January",22,"Wednesday",12097,FALSE
2003,"January",23,"Thursday",12185,FALSE
2003,"January",24,"Friday",12107,FALSE
2003,"January",25,"Saturday",8379,TRUE
2003,"January",26,"Sunday",7389,TRUE
2003,"January",27,"Monday",11418,FALSE
2003,"January",28,"Tuesday",12595,FALSE
2003,"January",29,"Wednesday",12100,FALSE
2003,"January",30,"Thursday",12289,FALSE
2003,"January",31,"Friday",11989,FALSE
2003,"February",1,"Saturday",8667,TRUE
2003,"February",2,"Sunday",7685,TRUE
2003,"February",3,"Monday",11498,FALSE
2003,"February",4,"Tuesday",12566,FALSE
2003,"February",5,"Wednesday",12011,FALSE
2003,"February",6,"Thursday",12352,FALSE
2003,"February",7,"Friday",12381,FALSE
2003,"February",8,"Saturday",8573,TRUE
2003,"February",9,"Sunday",7482,TRUE
2003,"February",10,"Monday",11996,FALSE
2003,"February",11,"Tuesday",12961,FALSE
2003,"February",12,"Wednesday",12595,FALSE
2003,"February",13,"Thursday",12340,FALSE
2003,"February",14,"Friday",13051,FALSE
2003,"February",15,"Saturday",8850,TRUE
2003,"February",16,"Sunday",7669,TRUE
2003,"February",17,"Monday",10707,FALSE
2003,"February",18,"Tuesday",12637,FALSE
2003,"February",19,"Wednesday",12626,FALSE
2003,"February",20,"Thursday",12545,FALSE
2003,"February",21,"Friday",12689,FALSE
2003,"February",22,"Saturday",8883,TRUE
2003,"February",23,"Sunday",7723,TRUE
2003,"February",24,"Monday",11874,FALSE
2003,"February",25,"Tuesday",12882,FALSE
2003,"February",26,"Wednesday",12356,FALSE
2003,"February",27,"Thursday",12657,FALSE
2003,"February",28,"Friday",12533,FALSE
2003,"March",1,"Saturday",8587,TRUE
2003,"March",2,"Sunday",7545,TRUE
2003,"March",3,"Monday",12774,FALSE
2003,"March",4,"Tuesday",12871,FALSE
2003,"March",5,"Wednesday",12483,FALSE
2003,"March",6,"Thursday",12604,FALSE
2003,"March",7,"Friday",12503,FALSE
2003,"March",8,"Saturday",8649,TRUE
2003,"March",9,"Sunday",7387,TRUE
2003,"March",10,"Monday",11671,FALSE
2003,"March",11,"Tuesday",12935,FALSE
2003,"March",12,"Wednesday",12520,FALSE
2003,"March",13,"Thursday",12333,FALSE
2003,"March",14,"Friday",12770,FALSE
